Generation,Population Count,Max Fitness,Total Fitness
0,67,2.673760376027329,0
1,83,5.3871009960597505,69.43287303267778
2,99,5.3871009960597505,185.3830816156337
3,115,5.3871009960597505,243.2490676687121
4,131,5.3871009960597505,305.6727271552631
5,147,5.3871009960597505,362.39599973546336
6,163,5.3871009960597505,398.94883375662386
7,179,5.3871009960597505,448.5842818136454
8,195,5.3871009960597505,496.7364037124549
9,211,5.3871009960597505,545.4468952696142
Data End
